START,END,date,lat,lon,Observer,dawn,sunrise
2018-08-11T02:15:00Z,2018-08-11T04:30:00Z,2018-08-11,-24.098,13.38,ATF,2018-08-11T04:46:57Z,2018-08-11T05:37:23Z
2018-08-12T03:00:00Z,2018-08-12T04:00:00Z,2018-08-12,-24.278,13.474,ATF,2018-08-12T04:46:05Z,2018-08-12T05:36:31Z
2018-08-13T03:30:00Z,2018-08-13T05:59:00Z,2018-08-13,-24.169,13.309,ATF,2018-08-13T04:45:59Z,2018-08-13T05:36:18Z
2018-08-14T02:08:00Z,2018-08-14T04:05:00Z,2018-08-14,-24.072,13.335,ATF,2018-08-14T04:45:07Z,2018-08-14T05:35:20Z
2018-08-15T03:45:00Z,2018-08-15T05:00:00Z,2018-08-15,-23.319,13.154,ATF,2018-08-15T04:44:33Z,2018-08-15T05:34:24Z
2018-08-16T02:35:00Z,2018-08-16T05:00:00Z,2018-08-16,-22.597,13.193,ATF,2018-08-16T04:43:08Z,2018-08-16T05:32:40Z
2018-08-23T03:25:00Z,2018-08-23T05:45:00Z,2018-08-23,-22.492,13.182,ATF,2018-08-23T04:37:59Z,2018-08-23T05:27:04Z
2018-08-24T02:45:00Z,2018-08-24T04:45:00Z,2018-08-24,-22.501,13.189,ATF,2018-08-24T04:37:11Z,2018-08-24T05:26:12Z
2018-08-25T02:15:00Z,2018-08-25T04:35:00Z,2018-08-25,-22.505,13.175,ATF,2018-08-25T04:36:26Z,2018-08-25T05:25:25Z
2018-08-26T03:15:00Z,2018-08-26T05:35:00Z,2018-08-26,-22.438,13.146,ATF,2018-08-26T04:35:42Z,2018-08-26T05:24:37Z
2018-08-27T02:15:00Z,2018-08-27T04:45:00Z,2018-08-27,-22.458,13.155,ATF,2018-08-27T04:34:51Z,2018-08-27T05:23:43Z
2018-08-28T02:20:00Z,2018-08-28T03:45:00Z,2018-08-28,-22.503,13.16,ATF,2018-08-28T04:34:01Z,2018-08-28T05:22:51Z
2018-09-22T02:10:00Z,2018-09-22T04:30:00Z,2018-09-22,-21.247,12.51,ATF,2018-09-22T04:13:07Z,2018-09-22T05:01:05Z
2018-09-23T02:00:00Z,2018-09-23T04:30:00Z,2018-09-23,-21.135,12.509,ATF,2018-09-23T04:12:11Z,2018-09-23T05:00:07Z
2018-09-24T02:00:00Z,2018-09-24T04:30:00Z,2018-09-24,-21.004,12.488,ATF,2018-09-24T04:11:20Z,2018-09-24T04:59:15Z
2018-09-25T02:00:00Z,2018-09-25T05:00:00Z,2018-09-25,-20.46,12.423,ATF,2018-09-25T04:10:50Z,2018-09-25T04:58:36Z
2018-09-26T02:00:00Z,2018-09-26T04:40:00Z,2018-09-26,-20.428,12.4,ATF,2018-09-26T04:09:59Z,2018-09-26T04:57:45Z
2018-09-27T02:50:00Z,2018-09-27T05:20:00Z,2018-09-27,-20.058,12.037,ATF,2018-09-27T04:10:38Z,2018-09-27T04:58:19Z
2018-09-28T02:50:00Z,2018-09-28T05:20:00Z,2018-09-28,-20.285,12.139,ATF,2018-09-28T04:09:10Z,2018-09-28T04:56:57Z
2018-09-29T04:30:00Z,2018-09-29T06:00:00Z,2018-09-29,-21.168,12.487,ATF,2018-09-29T04:06:21Z,2018-09-29T04:54:27Z
